Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,HBIPS-2_Overall_Rate_Per_1000,HBIPS-2_Overall_Num,HBIPS-2_Overall_Den,HBIPS-3_Overall_Rate_Per_1000,HBIPS-3_Overall_Num,HBIPS-3_Overall_Den,Multiple Antipsychotic Treatments,HBIPS-5_Overall_Num,HBIPS-5_Overall_Den,Post-Dicharge Plan Created,HBIPS-6_Overall_Num,HBIPS-6_Overall_Den,Post-Discharge Plan Transferred,HBIPS-7_Overall_Num,HBIPS-7_Overall_Den,Alcohol Screen,SUB-1_Numerator,SUB-1_Denominator,Tabacco Screen,TOB-1_Numerator,TOB-1_Denominator,Tabacco Use Treatment,TOB-2_Numerator,TOB-2/-2a_Denominator,Tabacco Use Treatment Stay,TOB-2a_Numerator,TOB-2/-2a__Denominator,PEoC_Assessed_Response,EHR_Use_Response,HIE_Response,FUH-30,FUH-30_Numerator,FUH-30_Denominator,FUH-7,FUH-7_Numerator,FUH-7_Denominator,Immunization,IMM-2_Numerator,IMM-2_Denominator,HCP Vaccine,HCP_Numerator,HCP_Denominator,Seclusion,Physical-Restraint,Number_Of_Patients,HCP_Coverage,Multiple Antipsychotic Treatments_norm,Post-Dicharge Plan Created_norm,Post-Discharge Plan Transferred_norm,Alcohol Screen_norm,Tabacco Screen_norm,Tabacco Use Treatment_norm,Tabacco Use Treatment Stay_norm,FUH-30_norm,FUH-7_norm,Immunization_norm,HCP Vaccine_norm,Seclusion_norm,Physical-Restraint_norm,HCP_Coverage_norm
490005,WINCHESTER MEDICAL CENTER,1840 AMHERST ST ,WINCHESTER,VA,22601,Winchester City,0.08,12.13,6723.0,0.01,1.75,6723.0,,,,73.19,232,317.0,73.19,232,317.0,98.05,403,411.0,91.73,377,411.0,46.08,94,204.0,34.31,70,204,Yes,Certified EHR Technology,Yes,69.14,112,162.0,43.21,70,162.0,73.29,214,292.0,96.0,51,53.0,0.18042540532500373,0.026030046110367393,411.0,7.754716981132075,,-0.8686061008115952,-0.5082513896100493,0.41261460031166663,-0.11836040985073724,-0.7365276258243962,-0.10575263251613053,1.030134972264559,0.8628249340509699,-0.27002546685715606,0.8292871882696262,-0.22086250164242305,-0.21907399171148487,0.339348627302314
490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR ,NORFOLK,VA,23507,Norfolk City,0.0,0.75,8610.0,0.0,0.0,8610.0,,,,94.93,955,1006.0,91.25,918,1006.0,94.44,730,773.0,98.45,763,775.0,55.63,247,444.0,35.14,156,444,Yes,Paper or Other Form,No,51.02,50,98.0,22.45,22,98.0,96.48,466,483.0,,,,0.008710801393728223,0.0,1006.0,,,0.2962535384892784,0.3386125238436639,0.2374924438132828,0.3381725995735343,-0.40471149477060536,-0.0757146114330101,-0.34052432330952476,-0.8385940370163016,0.6052987596449471,,-0.26754263930945027,-0.22658954234158202,
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1222 JEFFERSON PARK AVE PO BOX 800476,CHARLOTTESVILLE,VA,22908,,0.19,36.96,8078.0,0.0,0.0,8078.0,,,,99.71,343,344.0,99.71,343,344.0,97.73,345,353.0,99.44,354,356.0,93.04,147,158.0,91.14,144,158,Yes,Certified EHR Technology,Yes,64.86,72,111.0,36.04,40,111.0,78.81,119,151.0,100.0,168,168.0,0.45753899480069327,0.0,356.0,2.119047619047619,,0.5523726312150445,0.7353162175213166,0.3970913066608407,0.40542969471193113,0.8951043652003176,1.950947052006444,0.7063810106168171,0.2751961275696434,-0.061668859255103195,1.0291358050465857,-0.14552994279200374,-0.22658954234158202,-0.5746392430448709
490018,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE ,FISHERSVILLE,VA,22939,Augusta,2.65,365.1,5745.0,0.0,0.6,5745.0,,,,100.0,135,135.0,60.74,82,135.0,41.41,41,99.0,97.94,95,97.0,,,,,,,No,Certified EHR Technology,Yes,67.92,36,53.0,39.62,21,53.0,31.3,41,131.0,92.0,119,130.0,6.35509138381201,0.010443864229765013,135.0,1.0384615384615385,,0.5679112372590768,-1.092052924632127,-2.3350083758845828,0.30352500510829905,,,0.937849964505156,0.5686007478211283,-1.854970023598136,0.6294385714926667,1.457703277416424,-0.22357412738381144,-0.7498877374236089
490020,JOHN RANDOLPH MEDICAL CENTER,411 W RANDOLPH ROAD ,HOPEWELL,VA,23860,Hopewell City,0.01,3.75,11272.0,0.42,114.42,11272.0,,,,100.0,288,288.0,100.0,288,288.0,100.0,635,635.0,100.0,633,633.0,100.0,368,368.0,43.48,160,368,Yes,Certified EHR Technology,Yes,44.88,57,127.0,19.69,25,127.0,100.0,363,363.0,78.0,85,109.0,0.03326827537260468,1.0150816181689142,635.0,5.825688073394495,,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,1.1369305717065354,0.2261132148720799,-0.8049751000658645,-1.064794247042586,0.7381638427535024,-0.07003158722669145,-0.260866758284519,0.06649089488403351,0.0265004259718675
490021,CENTRA,1901 TATE SPRINGS ROAD ,LYNCHBURG,VA,24501,Lynchburg City,0.15,36.47,10211.0,0.11,25.97,10211.0,58.54,24,41.0,99.47,1514,1522.0,99.01,1507,1522.0,100.0,987,987.0,99.7,992,995.0,76.35,326,427.0,7.26,31,427,Yes,Paper or Other Form,No,52.51,136,259.0,22.78,59,259.0,100.0,799,799.0,96.0,79,82.0,0.357163842914504,0.254333561845069,1522.0,18.5609756097561,-0.48038183665966155,0.5395130951786047,0.7024920348293128,0.5072096709963894,0.4230931742432277,0.31520790160997497,-1.0847025967310813,-0.2278155843246805,-0.8115483597305501,0.7381638427535024,0.8292871882696262,-0.17281664876298422,-0.15315683488977874,2.091898089633413
490024,CARILION MEDICAL CENTER,"1906 BELLEVIEW AVENUE, SE ",ROANOKE,VA,24014,Roanoke City,1.5,100.83,2806.0,0.0,0.0,2806.0,,,,81.34,811,997.0,76.13,759,997.0,93.77,346,369.0,96.76,358,370.0,26.53,52,196.0,13.78,27,196,Yes,Certified EHR Technology,Yes,51.96,106,204.0,29.9,61,204.0,86.86,304,350.0,67.0,5170,7705.0,3.5933713471133286,0.0,997.0,0.12939649578195977,,-0.43191768957414706,-0.37038982230363104,0.20499054773186523,0.223359982620109,-1.4157952030078107,-0.8487412744877733,-0.2694194812653947,-0.22801738314100436,0.24218452683122405,-0.61961528336333,0.7069373637467984,-0.22658954234158202,-0.8973191016473019
490032,VCU MEDICAL CENTER / VCU HEALTH SYSTEM,1250 EAST MARSHALL STREET - BOX 980510 BOX 980510,RICHMOND,VA,23298,Richmond City,0.14,61.84,18845.0,0.0,0.0,18845.0,,,,84.75,739,872.0,79.36,692,872.0,0.0,0,262.0,96.18,252,262.0,,,,0.0,0,131,No,Paper or Other Form,No,53.85,84,156.0,28.21,44,156.0,99.35,307,309.0,99.0,255,257.0,0.3281507031042717,0.0,872.0,3.3929961089494163,,-0.24920511505639298,-0.21892966502481062,-4.34381959488682,0.1839568359733714,,-1.3474448052412675,-0.12645336268730317,-0.3665240334831857,0.7136290972931156,0.9791736508523458,-0.18070379015624852,-0.22658954234158202,-0.3680314042225645
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,2900 LAMB CIRCLE ,CHRISTIANSBURG,VA,24073,Montgomery,0.49,23.55,2011.0,0.0,0.0,2011.0,,,,42.31,187,442.0,31.22,138,442.0,93.34,645,691.0,99.86,698,699.0,47.76,203,425.0,41.65,177,425,Yes,Certified EHR Technology,Yes,50.2,127,253.0,24.51,62,253.0,89.36,319,357.0,65.0,66,102.0,1.1710591745400298,0.0,699.0,6.852941176470588,,-2.5231997375002315,-2.476295600443512,0.18413112188856778,0.4339630078009482,-0.6781557828746194,0.15988480694182636,-0.40255195147568085,-0.669763445474944,0.33654893244809586,-0.7195395917518097,0.04843853429666965,-0.22658954234158202,0.19309942525041757
490043,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY ,LEESBURG,VA,20176,Loudoun,0.0,0.0,5356.0,0.24,31.28,5356.0,,,,90.07,263,292.0,73.97,216,292.0,99.19,369,372.0,98.13,367,374.0,77.17,98,127.0,56.69,72,127,No,Certified EHR Technology,Yes,55.91,52,93.0,27.96,26,93.0,90.4,179,198.0,93.0,39,42.0,0.0,0.5840179238237491,374.0,8.904761904761905,,0.035847933751363976,-0.47167587175324444,0.46791633394273524,0.3164329324580923,0.3436989201926044,0.7041882251227083,0.029372142217917927,-0.3870131829420883,0.3758045251847148,0.6794007256869066,-0.26991064645002,-0.057968393659350546,0.5258618953843224
490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD ,SUFFOLK,VA,23434,Suffolk City,0.2,14.08,2940.0,0.12,8.33,2940.0,,,,92.9,327,352.0,90.91,320,352.0,99.39,325,327.0,94.48,308,326.0,24.24,40,165.0,12.12,20,165,Yes,Paper or Other Form,No,55.56,20,36.0,30.56,11,36.0,86.7,163,188.0,90.0,18,20.0,0.47891156462585033,0.2833333333333333,352.0,17.6,,0.1874832961810551,0.32266934939326164,0.4776183924745018,0.06846485442258819,-1.495361584171495,-0.9088173166540144,0.002896935073827334,-0.1739260285695015,0.23614520487174437,0.5295142631041869,-0.1397198691063912,-0.14478384738306466,1.936047915574994
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY RD ,MANASSAS,VA,20110,Manassas City,0.02,3.27,8537.0,0.01,2.75,8537.0,,,,99.37,315,317.0,96.85,307,317.0,97.93,472,482.0,99.79,484,485.0,31.2,83,266.0,20.68,55,266,Yes,Paper or Other Form,No,57.69,45,78.0,28.21,22,78.0,96.04,315,328.0,100.0,19,19.0,0.03830385381281481,0.03221272109640389,485.0,25.526315789473685,,0.5341549551634216,0.6012059853796987,0.4067933651926072,0.42920745561944584,-1.2535353776652765,-0.5990276052425549,0.16401748140786665,-0.3665240334831857,0.5886906242563777,1.0291358050465857,-0.25949785028577826,-0.2172888928034777,3.2215307966077424
490050,VIRGINIA HOSPITAL CENTER,1701 NORTH GEORGE MASON DRIVE ,ARLINGTON,VA,22205,Arlington,0.38,51.16,5647.0,0.55,74.63,5647.0,,,,98.14,211,215.0,96.28,207,215.0,99.77,436,437.0,100.0,434,434.0,90.1,173,192.0,41.15,79,192,No,Paper or Other Form,No,35.85,38,106.0,18.87,20,106.0,97.68,295,302.0,100.0,54,54.0,0.9059677704976093,1.3215866831946164,437.0,8.092592592592593,,0.46824983297666545,0.5744777223304955,0.49605230368485775,0.4434741121639539,0.7929536400382078,0.1417896135182598,-1.488035444383413,-1.1319986572677867,0.6505936743410456,1.0291358050465857,-0.023625826868547906,0.1549868708348563,0.3941449949953313
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD ,VIRGINIA BEACH,VA,23454,Virginia Beach City,0.17,25.25,6116.0,0.0,0.0,6116.0,,,,87.6,904,1032.0,55.72,575,1032.0,99.13,798,805.0,99.13,802,809.0,95.24,420,441.0,57.37,253,441,Yes,Paper or Other Form,No,54.13,59,109.0,27.52,30,109.0,28.74,150,522.0,,,,0.41285153695225635,0.0,1032.0,,,-0.09649812462366615,-1.3274492062233587,0.4650057163832052,0.38436939219384697,0.9715436833488345,0.7287976881787588,-0.10527319697203026,-0.423074085989757,-1.9515991749498127,,-0.15767810396523385,-0.22658954234158202,
490059,BON SECOURS ST MARYS HOSPITAL,5801 BREMO RD ,RICHMOND,VA,23226,Richmond City,0.52,111.62,8899.0,0.0,0.0,8899.0,,,,87.31,351,402.0,80.1,322,402.0,81.42,263,323.0,91.61,295,322.0,0.0,0,123.0,0.0,0,123,Yes,Certified EHR Technology,Yes,63.2,79,125.0,31.2,39,125.0,98.63,144,146.0,99.0,71,72.0,1.2542982357568266,0.0,402.0,5.583333333333333,,-0.1120367306676976,-0.18422981475040623,-0.39411156660471075,-0.12651278501902813,-2.3375838895897028,-1.3474448052412675,0.5808128853048429,-0.12147380595471081,0.6864521484754565,0.9791736508523458,0.07106684166200766,-0.22658954234158202,-0.012804451320493388
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD ,FALLS CHURCH,VA,22042,,0.02,5.5,11710.0,2.0,561.65,11710.0,,,,91.24,396,434.0,85.94,373,434.0,100.0,394,394.0,98.99,391,395.0,86.31,145,168.0,63.1,106,168,No,Certified EHR Technology,Yes,49.36,77,156.0,29.49,46,156.0,98.15,424,432.0,94.0,1330,1409.0,0.04696840307429547,4.796327924850555,434.0,0.3080198722498226,,0.09853817192900995,0.08961765228003055,0.5072096709963894,0.3748582878308413,0.6612695419550806,0.9361686048128317,-0.46609244862149957,-0.26161958825360465,0.6683341825970175,0.7293628798811465,-0.2571424166587669,1.1582349487455115,-0.8683501205089724
490075,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET ,DANVILLE,VA,24541,Danville City,0.0,0.0,3981.0,0.38,36.67,3981.0,,,,82.06,375,457.0,74.18,339,457.0,94.76,380,401.0,99.5,402,404.0,71.02,174,245.0,59.18,145,245,No,Paper or Other Form,No,64.86,48,74.0,20.27,15,74.0,97.21,209,215.0,83.0,95,115.0,0.0,0.9211253453906054,457.0,3.973913043478261,,-0.39333908146482655,-0.46182861694564276,0.25301573746410944,0.40950588229607654,0.13001628082288552,0.7943022883720698,0.7063810106168171,-1.0172594202979321,0.6328531660850732,0.17977918374450788,-0.26991064645002,0.03936327774165147,-0.27381880981261636
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,320 HOSPITAL DRIVE ,MARTINSVILLE,VA,24115,Martinsville City,0.0,0.0,3419.0,0.47,38.47,3419.0,,,,38.58,196,508.0,37.2,189,508.0,99.69,318,319.0,99.37,313,315.0,81.55,168,206.0,60.68,125,206,No,Paper or Other Form,No,38.1,32,84.0,,,,99.13,228,230.0,96.0,77,80.0,0.0,1.1251828019888857,508.0,6.35,,-2.7230583600665725,-2.195883296874675,0.49217148027215124,0.40067414253042877,0.4958826535973795,0.8485878686427695,-1.3178376841713992,,0.7053250295988309,0.8292871882696262,-0.26991064645002,0.09827996732455668,0.11153287028448913
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,727 NORTH MAIN STREET ,EMPORIA,VA,23847,Emporia City,0.0,0.0,2181.0,0.58,30.47,2181.0,95.45,21,22.0,98.28,229,233.0,97.85,228,233.0,100.0,241,241.0,100.0,240,240.0,94.17,113,120.0,60.83,73,120,No,Paper or Other Form,No,41.43,29,70.0,24.29,17,70.0,99.37,157,158.0,65.0,17,26.0,0.0,1.397065566254012,241.0,9.26923076923077,0.8211499753470312,0.4757512289979222,0.648097674939705,0.5072096709963894,0.4434741121639539,0.9343663786129649,0.8540164266698393,-1.065944999057619,-0.6877938969987785,0.714384012538051,-0.7195395917518097,-0.26991064645002,0.17677958548203224,0.5849711333188459
490112,CJW MEDICAL CENTER,7101 JAHNKE ROAD ,RICHMOND,VA,23225,Richmond City,0.04,57.92,55257.0,0.08,103.5,55257.0,100.0,16,16.0,100.0,1292,1292.0,100.0,1292,1292.0,100.0,701,701.0,100.0,714,714.0,100.0,374,374.0,33.16,124,374,Yes,Certified EHR Technology,Yes,58.18,249,428.0,32.71,140,428.0,100.0,456,456.0,63.0,241,381.0,0.104819298912355,0.18730658559096583,1292.0,3.391076115485564,0.9815934796718875,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,1.1369305717065354,-0.1473715773903338,0.20108277140959424,0.0022806567770609744,0.7381638427535024,-0.8194639001402895,-0.24141581146587213,-0.17250926444307857,-0.36834278706360074
490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD ,RICHMOND,VA,23229,Henrico,0.27,54.38,8355.0,0.1,19.72,8355.0,,,,100.0,249,249.0,100.0,249,249.0,100.0,504,504.0,100.0,510,510.0,98.44,253,257.0,34.24,88,257,Yes,Certified EHR Technology,Yes,51.81,43,83.0,22.89,19,83.0,99.68,312,313.0,90.0,184,205.0,0.6508677438659486,0.23602633153800118,510.0,2.4878048780487805,,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,1.0827281461103142,-0.10828595959542985,-0.2807659986128622,-0.8025331339686329,0.7260851988345431,0.5295142631041869,-0.0929740598633033,-0.15844260794166812,-0.5148345170797415
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE ,ALEXANDRIA,VA,22306,Fairfax,0.04,8.5,8138.0,0.7,137.16,8138.0,72.73,24,33.0,79.87,238,298.0,68.79,205,298.0,100.0,450,450.0,98.44,442,449.0,86.64,188,217.0,68.2,148,217,No,Certified EHR Technology,Yes,55.07,76,138.0,31.88,44,138.0,96.82,274,283.0,90.0,219,243.0,0.10444826738756452,1.6854263946915704,450.0,1.8518518518518519,0.019990322982033765,-0.5106823477973431,-0.7145748236740765,0.5072096709963894,0.3374932349761764,0.6727354396773582,1.1207395777332105,-0.03416835492790025,-0.06574331942649579,0.6181323188088412,0.5295142631041869,-0.24151667535432134,0.2600368489025556,-0.6179728161370146
490126,LEWISGALE HOSPITAL - ALLEGHANY,ONE ARH LANE PO BOX 7,LOW MOOR ,VA,24457,Alleghany,0.0,0.22,8018.0,0.0,0.0,8018.0,,,,100.0,338,338.0,100.0,338,338.0,100.0,367,367.0,100.0,367,367.0,98.81,83,84.0,23.81,20,84,Yes,Certified EHR Technology,Yes,31.15,19,61.0,18.03,11,61.0,100.0,210,210.0,71.0,44,62.0,0.0027438263906211027,0.0,367.0,5.919354838709677,,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,1.0955838496171104,-0.4857516944110283,-1.843559654604064,-1.2008421994496994,0.7381638427535024,-0.4197666665863705,-0.26916474487428754,-0.22658954234158202,0.04169121908842251
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY ,FREDERICKSBURG,VA,22408,Spotsylvania,0.01,2.28,9389.0,0.0,0.0,9389.0,,,,99.64,278,279.0,99.64,278,279.0,100.0,497,497.0,100.0,497,497.0,99.27,271,273.0,11.72,32,273,Yes,Certified EHR Technology,Yes,48.94,46,94.0,20.21,19,94.0,100.0,325,325.0,68.0,55,81.0,0.02428373628714453,0.0,497.0,6.135802469135802,,0.5486219332044165,0.7320337992521165,0.5072096709963894,0.4434741121639539,1.111566616139073,-0.9232934713928675,-0.49786269719440895,-1.0221768161680687,0.7381638427535024,-0.5696531291690902,-0.2633091802555234,-0.22658954234158202,0.07679450426441754
491303,DICKENSON COMMUNITY HOSPITAL,312 HOSPITAL DRIVE ,CLINTWOOD,VA,24228,Dickenson,0.0,0.0,234.0,0.0,0.0,234.0,,0,0.0,100.0,22,22.0,100.0,22,22.0,100.0,20,20.0,100.0,21,21.0,,,,,,,No,Paper or Other Form,No,,,,,,,95.74,45,47.0,100.0,21,21.0,0.0,0.0,47.0,2.238095238095238,,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,,,,,0.5773668955823527,1.0291358050465857,-0.26991064645002,-0.22658954234158202,-0.5553322055285693
491308,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD ,KILMARNOCK,VA,22482,Northumberland,0.0,0.0,2185.0,0.48,25.03,2185.0,66.67,14,21.0,96.9,219,226.0,96.9,219,226.0,99.42,171,172.0,99.43,173,174.0,77.38,65,84.0,51.19,43,84,Yes,Paper or Other Form,No,,,,,,,70.37,95,135.0,,,,0.0,1.145537757437071,226.0,,-0.19369926739348942,0.40180889678839143,0.6035505698576996,0.4790737012542668,0.4047503301145742,0.3509954005613263,0.5051410974634762,,,-0.3802430926176625,,-0.26991064645002,0.10415697182910423,
494010,NORTHERN VIRGINIA MENTAL HEALTH INSTI,3302 GALLOWS RD ,FALLS CHURCH,VA,22042,Fairfax,0.14,146.13,44389.0,0.7,748.73,44389.0,62.5,50,80.0,95.14,802,843.0,92.88,783,843.0,99.18,606,611.0,71.15,434,610.0,20.65,38,184.0,17.93,33,184,No,Paper or Other Form,No,28.21,11,39.0,,,,38.6,176,456.0,90.0,384,425.0,0.32920318096825785,1.6867467165288696,843.0,1.983529411764706,-0.3407430944340722,0.3075056325211632,0.4150459778264739,0.46743123101614736,-1.516492751212569,-1.6200966533320298,-0.698551169072171,-2.0659513946144283,,-1.57942595919687,0.5295142631041869,-0.18041767697508873,0.26041806012185853,-0.5966174659869574
494017,SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE,382 TAYLOR DRIVE ,DANVILLE,VA,24541,Danville City,0.05,19.95,15810.0,1.63,617.28,15810.0,94.74,54,57.0,99.67,302,303.0,99.34,301,303.0,40.08,103,257.0,25.97,67,258.0,42.86,18,42.0,,,,Yes,Paper or Other Form,No,63.46,33,52.0,,,,72.96,116,159.0,67.0,153,228.0,0.12618595825426943,3.9043643263757115,303.0,1.3289473684210527,0.7961137362106248,0.5502293752089716,0.7179662923841148,-2.399527065120829,-4.585862002073967,-0.8484069914781351,,0.6004801820404532,,-0.2824815683985836,-0.61961528336333,-0.2356073445286964,0.9007018826833896,-0.702777002560957
494021,WESTERN STATE HOSPITAL,1301 RICHMOND ROAD ,STAUNTON,VA,24402,Staunton City,5.36,2874.27,22338.0,0.09,47.23,22338.0,58.49,31,53.0,57.28,185,323.0,56.97,184,323.0,83.42,307,368.0,99.46,366,368.0,0.0,0,123.0,0.0,0,123,No,Paper or Other Form,No,71.64,48,67.0,37.31,25,67.0,34.52,68,197.0,93.0,787,847.0,12.867177007789419,0.21143343182021668,368.0,0.4344746162927981,-0.48214495209180275,-1.7210861772272752,-1.268834594273351,-0.2970909812870466,0.40678842390664594,-2.3375838895897028,-1.3474448052412675,1.2192435947223519,0.3792810068208688,-1.7334286691636047,0.6794007256869066,3.2279956489866177,-0.16554321706799216,-0.8478418020152153
494022,POPLAR SPRINGS HOSPITAL,350 POPLAR DRIVE  ,PETERSBURG,VA,23805,Petersburg City,0.04,28.5,32008.0,0.03,25.48,32008.0,,0,0.0,100.0,1015,1015.0,100.0,1015,1015.0,100.0,379,379.0,100.0,379,379.0,100.0,120,120.0,,,,Yes,Paper or Other Form,No,46.5,133,286.0,17.83,51,286.0,99.46,366,368.0,70.0,329,472.0,0.089040239940015,0.07960509872531868,1015.0,2.1504237288135593,,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,1.1369305717065354,,-0.6824327127132147,-1.2172335190168215,0.7177811311402579,-0.4697288207806104,-0.24570530477757532,-0.20360548202346643,-0.5695506933265915
494023,DOMINION HOSPITAL,2960 SLEEPY HOLLOW ROAD ,FALLS CHURCH,VA,22044,Fairfax,0.02,21.62,36312.0,0.25,218.65,36312.0,,,,99.88,820,821.0,99.88,820,821.0,99.8,506,507.0,100.0,518,518.0,91.95,137,149.0,14.77,22,149,Yes,Certified EHR Technology,Yes,52.89,64,121.0,28.93,35,121.0,98.73,312,316.0,97.0,341,352.0,0.059539546155540864,0.6021425424102225,821.0,2.3323863636363638,,0.5614814692408565,0.7432878047465178,0.4975076124646228,0.4434741121639539,0.8572321575721885,-0.8129127915091116,-0.19907107371109575,-0.30751528304154635,0.6902267247001317,0.8792493424638661,-0.2537249863632092,-0.052735345355852246,-0.540040154223044
494025,VIRGINIA BEACH PSYCHIATRIC CENTER,1100 FIRST COLONIAL ROAD ,VIRGINIA BEACH,VA,23454,Virginia Beach City,0.05,35.26,28266.0,0.0,0.87,28266.0,88.24,60,68.0,96.83,947,978.0,95.81,937,978.0,98.39,793,806.0,98.01,790,806.0,88.19,351,398.0,65.58,261,398,Yes,Paper or Other Form,No,52.36,211,403.0,28.29,114,403.0,80.67,384,476.0,32.0,85,269.0,0.12474350810160616,0.0030779027807259604,978.0,3.6356877323420074,0.5669087300322584,0.39805819877776266,0.5524386282372926,0.42910809981566966,0.30828055728980236,0.7265904138274497,1.0259207641937216,-0.23916210167214796,-0.359967505656337,0.00853825852384944,-2.3682906801617256,-0.2359994705923077,-0.2257008718380807,-0.3286718914896081
494029,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE ,MARION,VA,24354,Smyth,1.97,1087.48,22981.0,1.34,739.17,22981.0,100.0,44,44.0,99.85,659,660.0,97.88,646,660.0,97.48,465,477.0,90.83,426,469.0,39.48,107,271.0,36.16,98,271,No,Paper or Other Form,No,44.9,22,49.0,32.65,16,49.0,72.29,227,314.0,94.0,593,634.0,4.732083025107698,3.2164396675514553,660.0,1.0410094637223974,0.9815934796718875,0.5598740272363014,0.6495044256265052,0.38496373349613267,-0.17950322361291687,-0.965845580269948,-0.038800416848934476,-0.8034622310862024,-0.0026367390930758343,-0.3077712291039048,0.7293628798811465,1.016492967492085,0.7020801598802628,-0.7494745171593677
494030,EASTERN STATE HOSPITAL,4601 IRONBOUND ROAD ,WILLIAMSBURG,VA,23187,Williamsburg City,0.68,152.88,9401.0,0.57,127.58,9401.0,100.0,25,25.0,100.0,204,204.0,99.51,203,204.0,64.17,77,120.0,100.0,123,123.0,42.86,12,28.0,0.0,0,28,Yes,Paper or Other Form,No,,,,,,,50.91,56,110.0,,,,1.6262099776619507,1.3570896713115626,204.0,,0.9815934796718875,0.5679112372590768,0.7259378796093159,-1.2309141149695642,0.4434741121639539,-0.8484069914781351,-1.3474448052412675,,,-1.1147756259393933,,0.17217001468661164,0.1652375059501884,
494032,THE PAVILION AT WILLIAMSBURG PLACE,5483 MOORETOWN ROAD ,WILLIAMSBURG,VA,23188,James City,0.06,27.08,17644.0,0.09,36.87,17644.0,69.23,27,39.0,94.04,284,302.0,88.41,267,302.0,100.0,302,302.0,100.0,302,302.0,,,,,,,Yes,Paper or Other Form,No,52.17,96,184.0,25.54,47,184.0,0.0,0,680.0,74.0,144,195.0,0.15347993652233052,0.20896622081160734,680.0,3.4871794871794872,-0.1034277572678558,0.24856609235414598,0.20544012549324597,0.5072096709963894,0.4434741121639539,,,-0.25353435697894006,-0.5853481497042655,-3.0364123819213713,-0.2698802040036509,-0.2281875524209508,-0.16625556498976368,-0.3527568272806044
500001,NORTHWEST HOSPITAL & MEDICAL CENTER,1550 NORTH 115TH STREET MS D180,SEATTLE,WA,98133,King,4.25,987.67,9689.0,0.0,0.0,9689.0,95.83,23,24.0,100.0,363,363.0,100.0,363,363.0,100.0,300,300.0,100.0,308,308.0,90.0,27,30.0,60.0,18,30,No,Paper or Other Form,No,68.42,39,57.0,49.12,28,57.0,97.35,184,189.0,74.0,191,258.0,10.193724842605016,0.0,363.0,1.4069767441860466,0.8345496526313048,0.5679112372590768,0.7489148074937187,0.5072096709963894,0.4434741121639539,0.7894791255769117,0.823978405586719,0.9756716889967146,1.347188427259427,0.6381375727996181,-0.2698802040036509,2.501225110780288,-0.22658954234158202,-0.6901222674447031
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST BOX 356033,SEATTLE,WA,98195,King,1.44,155.91,4520.0,0.0,0.0,4520.0,,,,94.5,189,200.0,93.0,186,200.0,100.0,444,444.0,100.0,444,444.0,36.54,57,156.0,12.18,19,156,Yes,Paper or Other Form,No,62.71,37,59.0,37.29,22,59.0,100.0,240,240.0,94.0,50,53.0,3.4493362831858407,0.0,444.0,8.377358490566039,,0.2732135364239893,0.4206729805736749,0.5072096709963894,0.4434741121639539,-1.0679963054320574,-0.9066458934431864,0.5437475953031152,0.37764187486415635,0.7381638427535024,0.7293628798811465,0.6677818320734111,-0.22658954234158202,0.44032807634983895
